row_id,category,true_label,model_label,reasoning,model_raw,latency_ms
25222,Kindle_Store_5,OR,OR,"The review includes personal context (""book club"") and a specific use case (""can't wait to read the next book""), which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""book club"") and a specific use case (""can't wait to read the next book""), which align with genuine human experience rather than bot-generated or disingenuous content.",33464
4682,Sports_and_Outdoors_5,OR,OR,"The review includes specific complaints about the product's functionality and a direct recommendation, indicating a genuine user experience without signs of being generated by a bot or being disingenuous.","OR  
The review includes specific complaints about the product's functionality and a direct recommendation, indicating a genuine user experience without signs of being generated by a bot or being disingenuous.",41439
12592,Movies_and_TV_5,CG,OR,"The review contains personal context (""I will watch this again"") and avoids extreme vagueness, though it has some generic praise and minor repetition.","OR  
The review contains personal context (""I will watch this again"") and avoids extreme vagueness, though it has some generic praise and minor repetition.",56827
34583,Toys_and_Games_5,OR,OR,"The review includes personal context (e.g., ""My daughter always asks what comes next"") and specific, concrete details about product use, which are characteristic of genuine human experiences.","OR  
The review includes personal context (e.g., ""My daughter always asks what comes next"") and specific, concrete details about product use, which are characteristic of genuine human experiences.",40275
36500,Toys_and_Games_5,CG,OR,"The review includes personal context (gifting to family members), specific use cases (bath time, child's reaction), and detailed pros/cons (dress size, doll quality), which align with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes personal context (gifting to family members), specific use cases (bath time, child's reaction), and detailed pros/cons (dress size, doll quality), which align with genuine human experience rather than bot or disingenuous signals.",41028
9121,Electronics_5,CG,OR,"The review includes a specific personal detail (""bought this for a friend"") and a minor critique about an included item, indicating genuine human experience rather than generic praise or disingenuous content.","OR  
The review includes a specific personal detail (""bought this for a friend"") and a minor critique about an included item, indicating genuine human experience rather than generic praise or disingenuous content.",37873
14728,Movies_and_TV_5,OR,OR,"The review includes personal context, specific details about the documentary's content and structure, and genuine enthusiasm without generic praise or suspicious patterns.","OR  
The review includes personal context, specific details about the documentary's content and structure, and genuine enthusiasm without generic praise or suspicious patterns.",33063
39253,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes personal context about fit and usage, natural language with minor typos, and specific details about product quality and style, which align with genuine human experience.","OR
The review includes personal context about fit and usage, natural language with minor typos, and specific details about product quality and style, which align with genuine human experience.",38169
18206,Tools_and_Home_Improvement_5,CG,OR,"The review includes personal context (""which is what I wanted""), specific product details (""color is nice, finish is very nice""), and a balanced opinion with both positive and negative aspects, indicating genuine human experience.","OR
The review includes personal context (""which is what I wanted""), specific product details (""color is nice, finish is very nice""), and a balanced opinion with both positive and negative aspects, indicating genuine human experience.",30991
11211,Electronics_5,CG,OR,"The review includes specific details about battery life, a personal context (buying for a friend), and concrete use cases, which align with genuine human experience despite the low rating and some vague praise.","OR  
The review includes specific details about battery life, a personal context (buying for a friend), and concrete use cases, which align with genuine human experience despite the low rating and some vague praise.",39590
15820,Tools_and_Home_Improvement_5,OR,OR,"The review includes a specific scenario (""Bought this as a gift"") and a personal detail (""loved by the recipient""), which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes a specific scenario (""Bought this as a gift"") and a personal detail (""loved by the recipient""), which align with genuine human experience rather than bot-generated or disingenuous content.",31613
23695,Kindle_Store_5,CG,OR,"The review contains specific, personal feedback about character development and engagement, lacking the generic, formulaic traits typical of bots or disingenuous human reviews.","OR  
The review contains specific, personal feedback about character development and engagement, lacking the generic, formulaic traits typical of bots or disingenuous human reviews.",32069
22290,Pet_Supplies_5,CG,OR,"The review includes personal context (""I am a small dog""), specific product details (""collar is very large,"" ""adjustable""), and mixed feedback (both negative and positive aspects), which are indicative of a genuine human experience.","OR  
The review includes personal context (""I am a small dog""), specific product details (""collar is very large,"" ""adjustable""), and mixed feedback (both negative and positive aspects), which are indicative of a genuine human experience.",31118
31153,Books_5,OR,OR,"The review includes personal context, specific examples, and a genuine opinion about the book's content, with varied sentence structure and concrete use cases, aligning with a human's authentic experience.","OR  
The review includes personal context, specific examples, and a genuine opinion about the book's content, with varied sentence structure and concrete use cases, aligning with a human's authentic experience.",38646
34913,Toys_and_Games_5,OR,OR,"The review includes personal context (special needs daughter), specific use cases (reviving interest in math), and genuine emotional expression, which are hallmarks of an original human review.","OR
The review includes personal context (special needs daughter), specific use cases (reviving interest in math), and genuine emotional expression, which are hallmarks of an original human review.",41536
30290,Books_5,CG,OR,"The review includes personal context (""I was interested in how it would go"") and specific opinions about the storyline and characters, which are indicative of a genuine human experience.","OR
The review includes personal context (""I was interested in how it would go"") and specific opinions about the storyline and characters, which are indicative of a genuine human experience.",38178
3859,Home_and_Kitchen_5,OR,OR,"The review includes personal context, specific product details, and a narrative about the user's mom's experience, which aligns with genuine human reflection rather than bot or disingenuous signals.","OR  
The review includes personal context, specific product details, and a narrative about the user's mom's experience, which aligns with genuine human reflection rather than bot or disingenuous signals.",35099
13043,Movies_and_TV_5,OR,OR,"The review includes minor typos (""Aduio""), personal opinion about the lead singer's voice, and specific details about audio/picture quality, which align with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes minor typos (""Aduio""), personal opinion about the lead singer's voice, and specific details about audio/picture quality, which align with genuine human experience rather than bot or disingenuous signals.",34205
27647,Kindle_Store_5,CG,UNPARSEABLE,"SIGNALS: Incentivised disclosure present (""given this book in exchange for an honest review""), vague superlatives (""very good story,"" ""sweet short story""), no concrete use case or personal detail beyond generic praise JUSTIFICATION: The review contains an incentivised disclosure and relies on generic, formulaic praise without specific personal context or detailed analysis, aligning with HD signals.","HD  
SIGNALS: Incentivised disclosure present (""given this book in exchange for an honest review""), vague superlatives (""very good story,"" ""sweet short story""), no concrete use case or personal detail beyond generic praise  
JUSTIFICATION: The review contains an incentivised disclosure and relies on generic, formulaic praise without specific personal context or detailed analysis, aligning with HD signals.",44911
10651,Electronics_5,CG,OR,"The review includes specific personal context (""purchased this to replace the defective Sony A-100""), concrete use cases, and detailed critiques (e.g., ""ear buds don't fit comfortably""), which align with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes specific personal context (""purchased this to replace the defective Sony A-100""), concrete use cases, and detailed critiques (e.g., ""ear buds don't fit comfortably""), which align with genuine human experience rather than bot or disingenuous signals.",40960
10025,Electronics_5,OR,OR,"The review includes specific product comparisons (""a metric ton better than the overpriced Beats brand"") and concrete use cases (built-in mic for phone calls), indicating genuine human experience rather than generic bot-generated text.","OR  
The review includes specific product comparisons (""a metric ton better than the overpriced Beats brand"") and concrete use cases (built-in mic for phone calls), indicating genuine human experience rather than generic bot-generated text.",33837
13008,Movies_and_TV_5,CG,OR,The review provides specific details about the product's quality and included features without generic praise or bot-like phrasing.,"OR  
The review provides specific details about the product's quality and included features without generic praise or bot-like phrasing.",71745
7314,Sports_and_Outdoors_5,OR,OR,"The review includes specific product details, personal comparisons, and concrete use cases, indicating a genuine human experience.","OR  
The review includes specific product details, personal comparisons, and concrete use cases, indicating a genuine human experience.",36752
9081,Electronics_5,OR,OR,"The review includes personal context (""we have had several...""), specific product mentions, and concrete use cases, which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""we have had several...""), specific product mentions, and concrete use cases, which align with genuine human experience rather than bot-generated or disingenuous content.",34450
23900,Kindle_Store_5,CG,CG,"SIGNALS: Suspiciously short (under 10 words), no concrete use case or personal detail, vague superlatives, reads like answering a prompt JUSTIFICATION: The review is extremely brief, lacks personal context, and uses generic praise without specific details, aligning with CG signals.","CG  
SIGNALS: Suspiciously short (under 10 words), no concrete use case or personal detail, vague superlatives, reads like answering a prompt  
JUSTIFICATION: The review is extremely brief, lacks personal context, and uses generic praise without specific details, aligning with CG signals.",48760
24895,Kindle_Store_5,CG,OR,"The review includes personal context (""I am starting to like the authors writing style"") and specific observations about character development, which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""I am starting to like the authors writing style"") and specific observations about character development, which align with genuine human experience rather than bot-generated or disingenuous content.",37557
28715,Books_5,OR,OR,"The review includes a concrete use case (""got rid of lots of stuff"") and personal context (""house is much cleaner now""), aligning with genuine human experience rather than bot or disingenuous signals.","OR
The review includes a concrete use case (""got rid of lots of stuff"") and personal context (""house is much cleaner now""), aligning with genuine human experience rather than bot or disingenuous signals.",28810
6708,Sports_and_Outdoors_5,CG,OR,"The review includes specific use cases (""hiking pack"") and personal context, which are indicative of genuine human experience, despite some repetitive phrasing and generic praise.","OR  
The review includes specific use cases (""hiking pack"") and personal context, which are indicative of genuine human experience, despite some repetitive phrasing and generic praise.",70720
1311,Home_and_Kitchen_5,OR,OR,"The review includes personal opinion (""Love these pillows"") and a specific detail about a store selling covers, which suggests genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal opinion (""Love these pillows"") and a specific detail about a store selling covers, which suggests genuine human experience rather than bot-generated or disingenuous content.",37480
22536,Pet_Supplies_5,CG,OR,"The review includes specific personal context (e.g., ""I had to buy a second one for my dog""), concrete use cases (fit, size recommendations), and nuanced opinions (both positive and critical aspects), which align with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes specific personal context (e.g., ""I had to buy a second one for my dog""), concrete use cases (fit, size recommendations), and nuanced opinions (both positive and critical aspects), which align with genuine human experience rather than bot or disingenuous signals.",36092
30060,Books_5,CG,OR,"The review includes personal context (""longtime Harry Bosch fan""), specific praise about the book's content (""historical information,"" ""interesting characters""), and a moderate rating that aligns with the text, indicating genuine human experience.","OR  
The review includes personal context (""longtime Harry Bosch fan""), specific praise about the book's content (""historical information,"" ""interesting characters""), and a moderate rating that aligns with the text, indicating genuine human experience.",35900
39053,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes specific personal context (running in the dark, interval training) and concrete details about the product's malfunction, aligning with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes specific personal context (running in the dark, interval training) and concrete details about the product's malfunction, aligning with genuine human experience rather than bot or disingenuous signals.",35540
17481,Tools_and_Home_Improvement_5,CG,OR,"The review includes specific personal context (""I have used the T-lock chain""), concrete use case, and a balanced critique, which are indicative of a genuine human experience.","OR  
The review includes specific personal context (""I have used the T-lock chain""), concrete use case, and a balanced critique, which are indicative of a genuine human experience.",28390
25914,Kindle_Store_5,CG,UNPARSEABLE,"SIGNALS: Incentivised disclosure present (""received for honest review""), vague superlatives only (""great series"", ""wonderful writer""), no concrete use case or personal detail JUSTIFICATION: The review contains an explicit incentivised disclosure and lacks specific details about the product, aligning with HD signals.","HD  
SIGNALS: Incentivised disclosure present (""received for honest review""), vague superlatives only (""great series"", ""wonderful writer""), no concrete use case or personal detail  
JUSTIFICATION: The review contains an explicit incentivised disclosure and lacks specific details about the product, aligning with HD signals.",41834
16028,Tools_and_Home_Improvement_5,CG,CG,"Signals include generic praise (""Works like it says it should""), keyword-stuffed phrasing, and a short, repetitive structure with vague superlatives (""Great SAW!!!"").","CG  
Signals include generic praise (""Works like it says it should""), keyword-stuffed phrasing, and a short, repetitive structure with vague superlatives (""Great SAW!!!"").",44045
35735,Toys_and_Games_5,CG,OR,"The review includes personal context (""the kids love it,"" ""they have played with it for several years"") and specific use cases, indicating genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""the kids love it,"" ""they have played with it for several years"") and specific use cases, indicating genuine human experience rather than bot-generated or disingenuous content.",27102
73,Home_and_Kitchen_5,OR,OR,"The review includes personal context (""i'm very happy"") and specific mentions of product performance (""works great,"" ""came on time""), which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""i'm very happy"") and specific mentions of product performance (""works great,"" ""came on time""), which align with genuine human experience rather than bot-generated or disingenuous content.",35654
31849,Books_5,OR,OR,"The review includes personal context (e.g., ""I'm a pretty quick reader""), specific details about reading progress, and critical opinions about the book's pacing and ending, which align with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes personal context (e.g., ""I'm a pretty quick reader""), specific details about reading progress, and critical opinions about the book's pacing and ending, which align with genuine human experience rather than bot or disingenuous signals.",35095
24889,Kindle_Store_5,CG,OR,"The review contains numerous typos and grammatical errors (""Diferente por su argumento que esta su su reo...""), which are inconsistent with bot-generated text (CG) and align more with genuine human errors.","OR  
The review contains numerous typos and grammatical errors (""Diferente por su argumento que esta su su reo...""), which are inconsistent with bot-generated text (CG) and align more with genuine human errors.",40349
13199,Movies_and_TV_5,OR,CG,"The review exhibits stilted, overly formal phrasing (""Excellence should be rewarded by the accolades of the masses""), uniform sentence structure, and vague superlatives (""plethora of applause"") with no personal context or concrete use case, aligning with bot-generated text patterns.","CG  
The review exhibits stilted, overly formal phrasing (""Excellence should be rewarded by the accolades of the masses""), uniform sentence structure, and vague superlatives (""plethora of applause"") with no personal context or concrete use case, aligning with bot-generated text patterns.",37414
23526,Pet_Supplies_5,CG,OR,"The review includes personal context (e.g., ""I have a 10-year-old Lab""), specific use cases, and varied sentence structures, which align with genuine human experiences rather than bot-generated or disingenuous content.","OR  
The review includes personal context (e.g., ""I have a 10-year-old Lab""), specific use cases, and varied sentence structures, which align with genuine human experiences rather than bot-generated or disingenuous content.",37488
33298,Toys_and_Games_5,OR,OR,"The review includes a specific use case (""school age child"") and mentions product qualities (""durable and good quality""), indicating genuine human context rather than bot-generated or disingenuous content.","OR  
The review includes a specific use case (""school age child"") and mentions product qualities (""durable and good quality""), indicating genuine human context rather than bot-generated or disingenuous content.",42292
20161,Pet_Supplies_5,OR,OR,"The review includes personal context (""heard this wouldn't work,"" ""decided to give it a try"") and a specific outcome (""it actually worked""), which aligns with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""heard this wouldn't work,"" ""decided to give it a try"") and a specific outcome (""it actually worked""), which aligns with genuine human experience rather than bot-generated or disingenuous content.",41373
34992,Toys_and_Games_5,CG,OR,"The review includes personal context (""Bought as a gift,"" ""we have had..."") and specific product details (""wooden trains,"" ""plastic trains""), which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""Bought as a gift,"" ""we have had..."") and specific product details (""wooden trains,"" ""plastic trains""), which align with genuine human experience rather than bot-generated or disingenuous content.",43016
10490,Electronics_5,OR,OR,"The review includes specific product details (HP Z210 computers, VGA/HDMI inputs), a concrete use case (business monitor setup), and personal context, which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes specific product details (HP Z210 computers, VGA/HDMI inputs), a concrete use case (business monitor setup), and personal context, which align with genuine human experience rather than bot-generated or disingenuous content.",54542
23281,Pet_Supplies_5,CG,OR,"The review includes personal context (e.g., ""my cat,"" ""my dog""), specific use cases (e.g., ""sensitive stomachs""), and minor grammatical imperfections, which align with genuine human experiences rather than bot-generated or disingenuous content.","OR  
The review includes personal context (e.g., ""my cat,"" ""my dog""), specific use cases (e.g., ""sensitive stomachs""), and minor grammatical imperfections, which align with genuine human experiences rather than bot-generated or disingenuous content.",38278
16159,Tools_and_Home_Improvement_5,CG,OR,"The review contains a grammatical error and contradictory phrasing (""cheap material"" and ""materials are good""), which suggests a genuine human's confusion rather than a bot or disingenuous review.","OR  
The review contains a grammatical error and contradictory phrasing (""cheap material"" and ""materials are good""), which suggests a genuine human's confusion rather than a bot or disingenuous review.",43373
7295,Sports_and_Outdoors_5,CG,OR,"The review includes specific personal context (""it's not the best,"" ""expensive for a small person""), concrete use cases, and detailed pros/cons, which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes specific personal context (""it's not the best,"" ""expensive for a small person""), concrete use cases, and detailed pros/cons, which align with genuine human experience rather than bot-generated or disingenuous content.",43169
17357,Tools_and_Home_Improvement_5,CG,OR,"The review expresses a specific complaint about the product's packaging and usability, with personal context and concrete details, lacking bot or disingenuous signals.","OR  
The review expresses a specific complaint about the product's packaging and usability, with personal context and concrete details, lacking bot or disingenuous signals.",44969
19591,Pet_Supplies_5,OR,OR,"The review includes a personal context (""My dogs love these"") and a specific use case (""chewable and tasty""), which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes a personal context (""My dogs love these"") and a specific use case (""chewable and tasty""), which align with genuine human experience rather than bot-generated or disingenuous content.",38648
36031,Toys_and_Games_5,OR,OR,"The review includes specific personal context, concrete use cases, and detailed critiques of product functionality, which are hallmarks of genuine human experience.","OR  
The review includes specific personal context, concrete use cases, and detailed critiques of product functionality, which are hallmarks of genuine human experience.",41604
17226,Tools_and_Home_Improvement_5,OR,OR,"The review includes specific use cases (""plastic modeling""), concrete details about the product's features, and a balanced opinion (""does a decent job""), aligning with genuine human experience rather than bot or disingenuous signals.","OR
The review includes specific use cases (""plastic modeling""), concrete details about the product's features, and a balanced opinion (""does a decent job""), aligning with genuine human experience rather than bot or disingenuous signals.",32350
1396,Home_and_Kitchen_5,OR,OR,"The review includes specific product details (""ergonomic curves,"" ""tractor"" style seat) and personal context about comfort and usability, which align with genuine human experience rather than bot or disingenuous signals.","OR
The review includes specific product details (""ergonomic curves,"" ""tractor"" style seat) and personal context about comfort and usability, which align with genuine human experience rather than bot or disingenuous signals.",49085
30676,Books_5,OR,CG,"Signals: Generic praise interchangeable with any product in category, vague superlatives only, no personal context, uniform sentence length and structure, reads like answering a prompt Justification: The review uses generic, hyperbolic language (""best crime fiction ever,"" ""excellent"") without personal context or specific examples, and follows a formulaic structure typical of computer-generated text.","CG  
Signals: Generic praise interchangeable with any product in category, vague superlatives only, no personal context, uniform sentence length and structure, reads like answering a prompt  
Justification: The review uses generic, hyperbolic language (""best crime fiction ever,"" ""excellent"") without personal context or specific examples, and follows a formulaic structure typical of computer-generated text.",41423
38571,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes personal context (""I am confused""), specific complaints about sizing, and genuine frustration, which aligns with OR signals rather than CG or HD.","OR  
The review includes personal context (""I am confused""), specific complaints about sizing, and genuine frustration, which aligns with OR signals rather than CG or HD.",41185
24497,Kindle_Store_5,OR,OR,"The review contains a typo (""writted"") and expresses personal enthusiasm (""Love Lindsays work,"" ""can't wait for more""), which aligns with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review contains a typo (""writted"") and expresses personal enthusiasm (""Love Lindsays work,"" ""can't wait for more""), which aligns with genuine human experience rather than bot-generated or disingenuous content.",30262
17326,Tools_and_Home_Improvement_5,CG,CG,"SIGNALS: Suspiciously short (incomplete ending), keyword-stuffed phrasing (""turn the light on every time I turn it on""), reads like answering a prompt JUSTIFICATION: The review is abruptly cut off, contains repetitive and awkward phrasing, and lacks concrete personal context, aligning with CG signals.","CG  
SIGNALS: Suspiciously short (incomplete ending), keyword-stuffed phrasing (""turn the light on every time I turn it on""), reads like answering a prompt  
JUSTIFICATION: The review is abruptly cut off, contains repetitive and awkward phrasing, and lacks concrete personal context, aligning with CG signals.",57891
38576,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes specific personal feedback about the product's fit and use case (""perfect for the summer,"" ""tight by the toes""), which aligns with genuine human experience rather than generic praise or disingenuous signals.","OR  
The review includes specific personal feedback about the product's fit and use case (""perfect for the summer,"" ""tight by the toes""), which aligns with genuine human experience rather than generic praise or disingenuous signals.",35546
14445,Movies_and_TV_5,CG,CG,"Signals include generic praise (""great movie for kids,"" ""recommend it to all""), repetitive phrasing, and vague superlatives. The review lacks personal context and reads like a template.","CG  
Signals include generic praise (""great movie for kids,"" ""recommend it to all""), repetitive phrasing, and vague superlatives. The review lacks personal context and reads like a template.",46013
16031,Tools_and_Home_Improvement_5,CG,CG,"Signals include suspiciously short length (14 words), no personal context or use case, and generic praise (""nice warm glow""). The review lacks concrete details about experience or application, resembling a prompt-response rather than genuine feedback.","CG  
Signals include suspiciously short length (14 words), no personal context or use case, and generic praise (""nice warm glow""). The review lacks concrete details about experience or application, resembling a prompt-response rather than genuine feedback.",46193
22159,Pet_Supplies_5,OR,OR,"The review includes specific personal context (old cat with anemia), concrete use case, and a detailed explanation of both positive and negative aspects, which are hallmarks of genuine human experience.","OR
The review includes specific personal context (old cat with anemia), concrete use case, and a detailed explanation of both positive and negative aspects, which are hallmarks of genuine human experience.",33408
1930,Home_and_Kitchen_5,CG,OR,"The review includes specific product details (""thick and sturdy,"" ""solid piece of wood"") and personal sentiment (""fell in love""), aligning with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes specific product details (""thick and sturdy,"" ""solid piece of wood"") and personal sentiment (""fell in love""), aligning with genuine human experience rather than bot or disingenuous signals.",36078
35349,Toys_and_Games_5,OR,OR,"The review includes specific personal context (son's difficulty using the product), concrete use cases, and genuine feedback without generic praise or bot-like phrasing.","OR  
The review includes specific personal context (son's difficulty using the product), concrete use cases, and genuine feedback without generic praise or bot-like phrasing.",33579
11710,Electronics_5,OR,OR,"The review includes specific product details, personal context about use cases, and natural language without generic praise or bot-like patterns.","OR  
The review includes specific product details, personal context about use cases, and natural language without generic praise or bot-like patterns.",33402
3090,Home_and_Kitchen_5,OR,OR,"The review includes specific personal details about the assembly process, frustration with the product's functionality, and concrete problems encountered, which are indicative of a genuine human experience.","OR
The review includes specific personal details about the assembly process, frustration with the product's functionality, and concrete problems encountered, which are indicative of a genuine human experience.",35537
36741,Clothing_Shoes_and_Jewelry_5,CG,OR,"The review includes specific details about the product's features (""zipper is awesome"") and expresses personal preference (""Love the colors""), indicating genuine human experience without clear signs of bot-generated or disingenuous content.","OR  
The review includes specific details about the product's features (""zipper is awesome"") and expresses personal preference (""Love the colors""), indicating genuine human experience without clear signs of bot-generated or disingenuous content.",44429
5634,Sports_and_Outdoors_5,OR,OR,"The review includes specific product details (""heavy gage steel,"" ""fit and finish"") and personal context (""I really love this machine""), which align with genuine human experience rather than generic bot language or disingenuous claims.","OR  
The review includes specific product details (""heavy gage steel,"" ""fit and finish"") and personal context (""I really love this machine""), which align with genuine human experience rather than generic bot language or disingenuous claims.",41913
39097,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes personal context (""seven year old,"" ""Mystery Gang Velma costume""), specific product details (""stretchy waist,"" ""pair with leggings""), and concrete use cases, which align with genuine human experience rather than bot or disingenuous signals.","OR
The review includes personal context (""seven year old,"" ""Mystery Gang Velma costume""), specific product details (""stretchy waist,"" ""pair with leggings""), and concrete use cases, which align with genuine human experience rather than bot or disingenuous signals.",38361
15081,Movies_and_TV_5,OR,OR,"The review includes personal context, specific complaints about the movie's content, and genuine opinions about home-birth experiences, aligning with OR signals.","OR  
The review includes personal context, specific complaints about the movie's content, and genuine opinions about home-birth experiences, aligning with OR signals.",35169
8170,Electronics_5,CG,OR,"The review includes personal context (""I also love"") and mentions specific product functions, albeit with minor grammatical quirks, which aligns with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (""I also love"") and mentions specific product functions, albeit with minor grammatical quirks, which aligns with genuine human experience rather than bot-generated or disingenuous content.",54025
39756,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes personal context, specific product details, and genuine opinions about the robe's quality and fit, with no signs of bot-like uniformity or disingenuousness.","OR  
The review includes personal context, specific product details, and genuine opinions about the robe's quality and fit, with no signs of bot-like uniformity or disingenuousness.",33720
6689,Sports_and_Outdoors_5,CG,OR,"The review includes specific personal context and a concrete use case (difficulty with the rubber piece), avoiding generic praise and aligning with genuine human experience.","OR
The review includes specific personal context and a concrete use case (difficulty with the rubber piece), avoiding generic praise and aligning with genuine human experience.",30157
7186,Sports_and_Outdoors_5,OR,OR,"The review includes specific product details (DJI Phantom 2 Vision+, MINI Drone), personal context about fitting the foam, and concrete pricing information, which align with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes specific product details (DJI Phantom 2 Vision+, MINI Drone), personal context about fitting the foam, and concrete pricing information, which align with genuine human experience rather than bot-generated or disingenuous content.",43710
259,Home_and_Kitchen_5,OR,OR,"The review includes a specific use case (""if you don't have a lot of space"") and personal context, aligning with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes a specific use case (""if you don't have a lot of space"") and personal context, aligning with genuine human experience rather than bot-generated or disingenuous content.",37150
26152,Kindle_Store_5,OR,OR,"The review includes personal context (""loved how the art work was described,"" ""enjoyed the surprises"") and specific details about the book's content, aligning with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes personal context (""loved how the art work was described,"" ""enjoyed the surprises"") and specific details about the book's content, aligning with genuine human experience rather than bot or disingenuous signals.",34464
36178,Toys_and_Games_5,CG,OR,"The review includes personal context (buying for a son, Christmas), specific product details (plastic durability, cracking process), and a balanced discussion of pros/cons, which align with genuine human experience.","OR  
The review includes personal context (buying for a son, Christmas), specific product details (plastic durability, cracking process), and a balanced discussion of pros/cons, which align with genuine human experience.",34314
29706,Books_5,CG,OR,"The review contains specific mentions of character development and plot structure, which suggest genuine human experience, and the text includes a minor typo (""cast"" instead of ""just"" or similar), indicating natural human writing rather than a bot or disingenuous review.","OR  
The review contains specific mentions of character development and plot structure, which suggest genuine human experience, and the text includes a minor typo (""cast"" instead of ""just"" or similar), indicating natural human writing rather than a bot or disingenuous review.",35438
410,Home_and_Kitchen_5,CG,CG,"SIGNALS: suspiciously short (under 10 words), generic praise interchangeable with any product in category, no personal context or use case JUSTIFICATION: The review is extremely brief, uses generic superlatives (""very sharp""), and lacks personal context or specific use cases, aligning with bot-generated text patterns.","CG  
SIGNALS: suspiciously short (under 10 words), generic praise interchangeable with any product in category, no personal context or use case  
JUSTIFICATION: The review is extremely brief, uses generic superlatives (""very sharp""), and lacks personal context or specific use cases, aligning with bot-generated text patterns.",52660
26279,Kindle_Store_5,CG,OR,"The review includes personal context (""I decided to read this book""), specific details about characters and story flow, and avoids generic marketing language, aligning with genuine human experience.","OR  
The review includes personal context (""I decided to read this book""), specific details about characters and story flow, and avoids generic marketing language, aligning with genuine human experience.",33564
38326,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review includes personal context (mentioning a friend) and acknowledges limitations in providing an honest review, which aligns with genuine human experience rather than bot-generated or disingenuous content.","OR  
The review includes personal context (mentioning a friend) and acknowledges limitations in providing an honest review, which aligns with genuine human experience rather than bot-generated or disingenuous content.",56494
15246,Movies_and_TV_5,CG,CG,"The review exhibits generic praise, repetitive phrasing (""I loved the ending,"" ""very good story""), uniform sentence structure, and lacks personal context or concrete use cases, aligning with bot-generated text signals.","CG  
The review exhibits generic praise, repetitive phrasing (""I loved the ending,"" ""very good story""), uniform sentence structure, and lacks personal context or concrete use cases, aligning with bot-generated text signals.",48153
38603,Clothing_Shoes_and_Jewelry_5,CG,OR,"The review includes personal context (""I love the look and feel,"" ""had to get a size down"") and specific details about product use, aligning with genuine human experience rather than bot or disingenuous signals.","OR  
The review includes personal context (""I love the look and feel,"" ""had to get a size down"") and specific details about product use, aligning with genuine human experience rather than bot or disingenuous signals.",31361
4555,Sports_and_Outdoors_5,OR,OR,"The review contains specific details about the product's sharpness and durability, and while the grammar is somewhat awkward, it reflects a genuine user experience rather than bot-like uniformity or disingenuousness.","OR  
The review contains specific details about the product's sharpness and durability, and while the grammar is somewhat awkward, it reflects a genuine user experience rather than bot-like uniformity or disingenuousness.",45370
8269,Electronics_5,OR,OR,"The review provides a specific use case (""cleaned up my desktop"") and mentions a concrete benefit (""eliminating a long cable""), indicating genuine personal experience without clear signs of being bot-generated or disingenuous.","OR  
The review provides a specific use case (""cleaned up my desktop"") and mentions a concrete benefit (""eliminating a long cable""), indicating genuine personal experience without clear signs of being bot-generated or disingenuous.",31470
6134,Sports_and_Outdoors_5,CG,OR,"The review includes specific use cases (swimming pool, friend's usage) and personal context, lacking the generic or overly formal traits typical of CG or HD.","OR  
The review includes specific use cases (swimming pool, friend's usage) and personal context, lacking the generic or overly formal traits typical of CG or HD.",32370
4206,Sports_and_Outdoors_5,OR,OR,"The review includes a specific use case (""wearing them to the gym"") and mentions a tangible detail (""Great fit""), which aligns with genuine human experience rather than generic praise or disingenuous language.","OR  
The review includes a specific use case (""wearing them to the gym"") and mentions a tangible detail (""Great fit""), which aligns with genuine human experience rather than generic praise or disingenuous language.",31303
