row_id,category,true_label,model_label,reasoning,model_raw,latency_ms
39446,Clothing_Shoes_and_Jewelry_5,CG,OR,"The review contains specific observations about size, buckle issues, zipper proportion, fabric thickness, and a personal usage timeframe (""I have had it for a few days""), indicating a genuine human experience despite minor grammatical quirks.","OR
The review contains specific observations about size, buckle issues, zipper proportion, fabric thickness, and a personal usage timeframe (""I have had it for a few days""), indicating a genuine human experience despite minor grammatical quirks.",2903
10459,Electronics_5,CG,CG,"The review repeats product names verbatim (""TiVo"", ""TiVo 6"") without providing specific personal details or unique experiences, and its structure is overly formulaic with generic praise, indicating it likely generated content.","CG
The review repeats product names verbatim (""TiVo"", ""TiVo 6"") without providing specific personal details or unique experiences, and its structure is overly formulaic with generic praise, indicating it likely generated content.",2762
8170,Electronics_5,CG,CG,"The review is extremely brief, contains generic praise (""It really helps having lighted up the whole room"") that could apply to any lighting product, and lacks personal details or specific use cases, indicating it likely follows a templated pattern rather than reflecting an authentic user experience.","CG
The review is extremely brief, contains generic praise (""It really helps having lighted up the whole room"") that could apply to any lighting product, and lacks personal details or specific use cases, indicating it likely follows a templated pattern rather than reflecting an authentic user experience.",3042
23710,Kindle_Store_5,OR,CG,"The review contains a noticeable typo (""Ve5ry"") but is otherwise overly generic, uses vague superlatives like ""very fast"" and ""pulls the reader along very quickly,"" lacks any personal context or specific details about the content, and reads more like marketing copy than an authentic human experience.","CG
The review contains a noticeable typo (""Ve5ry"") but is otherwise overly generic, uses vague superlatives like ""very fast"" and ""pulls the reader along very quickly,"" lacks any personal context or specific details about the content, and reads more like marketing copy than an authentic human experience.",3442
25932,Kindle_Store_5,OR,OR,"The review includes informal phrasing, personal expectations and reactions (""I did not expect much... but decided to preview it""), and specific praise about recipes, indicating a genuine human experience.","OR
The review includes informal phrasing, personal expectations and reactions (""I did not expect much... but decided to preview it""), and specific praise about recipes, indicating a genuine human experience.",2390
4567,Sports_and_Outdoors_5,OR,OR,"The review includes a specific personal detail (installing tires on both the reviewer's and their spouse's mountain bikes) and mentions a concrete problem solved (""No more 'sand spur' flats""), indicating a genuine experience rather than generic marketing language.","OR
The review includes a specific personal detail (installing tires on both the reviewer's and their spouse's mountain bikes) and mentions a concrete problem solved (""No more 'sand spur' flats""), indicating a genuine experience rather than generic marketing language.",2897
16065,Tools_and_Home_Improvement_5,OR,OR,"The review contains a minor typo (""installed"" instead of ""install"") and provides a specific use case (half bathroom), indicating it is likely a genuine human experience rather than generated text.","OR
The review contains a minor typo (""installed"" instead of ""install"") and provides a specific use case (half bathroom), indicating it is likely a genuine human experience rather than generated text.",2411
16193,Tools_and_Home_Improvement_5,OR,OR,"The review includes a specific, plausible benefit (""Furniture stays in place on tiled floors now!"") indicating a genuine user experience, despite its brevity and simple grammar.","OR
The review includes a specific, plausible benefit (""Furniture stays in place on tiled floors now!"") indicating a genuine user experience, despite its brevity and simple grammar.",2115
14105,Movies_and_TV_5,CG,OR,"The review provides specific insights about plot elements (victim families' actions, police efforts) and dramatization, indicating a genuine personal viewing experience rather than generic marketing language.","OR
The review provides specific insights about plot elements (victim families' actions, police efforts) and dramatization, indicating a genuine personal viewing experience rather than generic marketing language.",2459
13739,Movies_and_TV_5,OR,OR,"The review includes specific references to the film's story, animation style (comparing it to ""Yellow Submarine""), its soundtrack by Nilsson, narration by Ringo Starr, and a personal anecdote about the reviewer's grown children—indicating a genuine human experience.","OR
The review includes specific references to the film's story, animation style (comparing it to ""Yellow Submarine""), its soundtrack by Nilsson, narration by Ringo Starr, and a personal anecdote about the reviewer's grown children—indicating a genuine human experience.",3230
39922,Clothing_Shoes_and_Jewelry_5,OR,OR,"The review contains typos (""Xmsa"", ""teh"", ""THey""), informal language (""staining is inevitable"", ""sharp as sh*T""), and a specific personal context (gift purchase for novelty), indicating it is a genuine human-written review.","OR
The review contains typos (""Xmsa"", ""teh"", ""THey""), informal language (""staining is inevitable"", ""sharp as sh*T""), and a specific personal context (gift purchase for novelty), indicating it is a genuine human-written review.",3919
30081,Books_5,OR,OR,"The review contains enthusiastic, informal language with typos (""long, long, long, long"") and a specific author reference (""Foster""), indicating a genuine human reaction rather than generic marketing copy.","OR
The review contains enthusiastic, informal language with typos (""long, long, long, long"") and a specific author reference (""Foster""), indicating a genuine human reaction rather than generic marketing copy.",2738
